20.85,116.64,-1.5127,12.797,397.35,1
20.9,116.96,-1.5112,12.801,393.98,1
20.95,117.28,-1.5098,12.805,390.52,1
21,117.6,-1.5084,12.809,386.97,1
21.05,117.92,-1.507,12.812,383.33,1
21.1,118.24,-1.5056,12.816,379.6,1
21.15,118.56,-1.5043,12.819,375.77,1
21.2,118.89,-1.503,12.822,371.87,1
21.25,119.21,-1.5016,12.825,367.87,1
21.3,119.53,-1.5004,12.828,363.79,1
21.35,119.85,-1.4991,12.83,359.62,1
21.4,120.17,-1.4979,12.833,355.36,1
21.45,120.49,-1.4966,12.835,351.02,1
21.5,120.81,-1.4954,12.837,346.6,1
21.55,121.13,-1.4943,12.839,342.1,1
21.6,121.45,-1.4931,12.841,337.51,1
21.65,121.77,-1.492,12.843,332.85,1
21.7,122.09,-1.4909,12.844,328.1,1
21.75,122.41,-1.4898,12.846,323.28,1
21.8,122.74,-1.4887,12.847,318.38,1
21.85,123.06,-1.4877,12.848,313.4,1
21.9,123.38,-1.4866,12.849,308.35,1
21.95,123.7,-1.4856,12.85,303.22,1
22,124.02,-1.4847,12.85,298.02,1
22.05,124.34,-1.4837,12.851,292.75,1
22.1,124.66,-1.4828,12.851,287.41,1
22.15,124.98,-1.4819,12.851,281.99,1
22.2,125.31,-1.481,12.851,276.51,1
22.25,125.63,-1.4801,12.851,270.96,1
22.3,125.95,-1.4793,12.851,265.35,1
22.35,126.27,-1.4784,12.85,259.66,1
22.4,126.59,-1.4776,12.85,253.92,1
22.45,126.91,-1.4768,12.849,248.11,1
22.5,127.23,-1.4761,12.849,242.24,1
22.55,127.55,-1.4754,12.848,236.31,1
22.6,127.88,-1.4746,12.847,230.31,1
22.65,128.2,-1.4739,12.846,224.26,1
22.7,128.52,-1.4733,12.845,218.15,1
22.75,128.84,-1.4726,12.843,211.98,1
22.8,129.16,-1.472,12.842,205.76,1
22.85,129.48,-1.4714,12.841,199.48,1
22.9,129.8,-1.4708,12.839,193.15,1
22.95,130.12,-1.4702,12.837,186.77,1
23,130.44,-1.4697,12.836,180.33,1
23.05,130.77,-1.4692,12.834,173.85,1
23.1,131.09,-1.4687,12.832,167.32,1
23.15,131.41,-1.4682,12.83,160.74,1
23.2,131.73,-1.4677,12.828,154.12,1
23.25,132.05,-1.4673,12.826,147.45,1
23.3,132.37,-1.4669,12.824,140.74,1
23.35,132.69,-1.4665,12.821,133.98,1
23.4,133.01,-1.4661,12.819,127.19,1
23.45,133.33,-1.4658,12.817,120.35,1
23.5,133.65,-1.4655,12.814,113.48,1
23.55,133.97,-1.4652,12.812,106.57,1
23.6,134.29,-1.4649,12.809,99.623,1
23.65,134.61,-1.4646,12.807,92.643,1
23.7,134.93,-1.4644,12.804,85.629,1
23.75,135.25,-1.4641,12.801,78.582,1
23.8,135.57,-1.4639,12.799,71.505,1
23.85,135.89,-1.4637,12.796,64.399,1
23.9,136.21,-1.4636,12.793,57.264,1
23.95,136.53,-1.4634,12.791,50.102,1
24,136.85,-1.4633,12.788,42.914,1
24.05,137.17,-1.4632,12.785,35.702,1
24.1,137.49,-1.4631,12.782,28.466,1
24.15,137.81,-1.4631,12.779,21.209,1
24.2,138.13,-1.463,12.776,13.931,1
24.25,138.45,-1.463,12.774,6.6333,1
24.3,138.77,-1.463,12.771,-0.68225,1
24.35,139.09,-1.463,12.768,-8.0147,1
24.4,139.41,-1.463,12.765,-15.363,1
24.45,139.73,-1.4631,12.762,-22.725,1
24.5,140.04,-1.4631,12.759,-30.1,1
24.55,140.36,-1.4632,12.757,-37.487,1
24.6,140.68,-1.4633,12.754,-44.884,1
24.65,141,-1.4634,12.751,-52.29,1
24.7,141.32,-1.4636,12.748,-59.704,1
24.75,141.64,-1.4637,12.745,-67.124,1
24.8,141.96,-1.4639,12.743,-74.549,1
24.85,142.28,-1.4641,12.74,-81.979,1
24.9,142.59,-1.4643,12.737,-89.41,1
24.95,142.91,-1.4646,12.735,-96.843,1
25,143.23,-1.4648,12.732,-104.28,1
25.05,143.55,-1.4651,12.73,-111.71,1
25.1,143.87,-1.4653,12.727,-119.14,1
25.15,144.19,-1.4656,12.725,-126.57,1
25.2,144.5,-1.466,12.722,-133.99,1
25.25,144.82,-1.4663,12.72,-141.4,1
